CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
95, 8, 4, 256, 16, 2,
96, 4, 8, 512, 8, 0,
97, 4, 8, 512, 8, 1,
98, 4, 8, 512, 8, 2,
99, 8, 4, 512, 8, 0,
100, 8, 4, 512, 8, 1,
101, 8, 4, 512, 8, 2,
102, 4, 8, 1024, 4, 0,
103, 4, 8, 1024, 4, 1,
104, 4, 8, 1024, 4, 2,
105, 8, 4, 1024, 4, 0,
106, 8, 4, 1024, 4, 1,
107, 8, 4, 1024, 4, 2,
108, 4, 8, 2048, 2, 0,
109, 4, 8, 2048, 2, 1,
110, 4, 8, 2048, 2, 2,
111, 8, 4, 2048, 2, 0,
112, 8, 4, 2048, 2, 1,
113, 8, 4, 2048, 2, 2,
114, 4, 8, 4096, 1, 0,
115, 4, 8, 4096, 1, 1,
116, 4, 8, 4096, 1, 2,
117, 8, 4, 4096, 1, 0,
118, 8, 4, 4096, 1, 1,
119, 8, 4, 4096, 1, 2,
120, 4, 16, 1, 2048, 0,
121, 4, 16, 1, 2048, 1,
122, 4, 16, 1, 2048, 2,
123, 8, 8, 1, 2048, 0,
124, 8, 8, 1, 2048, 1,
125, 8, 8, 1, 2048, 2,
126, 16, 4, 1, 2048, 0,
127, 16, 4, 1, 2048, 1,
128, 16, 4, 1, 2048, 2,
129, 4, 16, 2, 1024, 0,
130, 4, 16, 2, 1024, 1,
131, 4, 16, 2, 1024, 2,
132, 8, 8, 2, 1024, 0,
133, 8, 8, 2, 1024, 1,
134, 8, 8, 2, 1024, 2,
135, 16, 4, 2, 1024, 0,
136, 16, 4, 2, 1024, 1,
137, 16, 4, 2, 1024, 2,
138, 4, 16, 4, 512, 0,
139, 4, 16, 4, 512, 1,
140, 4, 16, 4, 512, 2,
141, 8, 8, 4, 512, 0,
142, 8, 8, 4, 512, 1,
143, 8, 8, 4, 512, 2,
144, 16, 4, 4, 512, 0,
145, 16, 4, 4, 512, 1,
146, 16, 4, 4, 512, 2,
147, 4, 16, 8, 256, 0,
148, 4, 16, 8, 256, 1,
149, 4, 16, 8, 256, 2,
150, 8, 8, 8, 256, 0,
151, 8, 8, 8, 256, 1,
152, 8, 8, 8, 256, 2,
153, 16, 4, 8, 256, 0,
154, 16, 4, 8, 256, 1,
155, 16, 4, 8, 256, 2,
156, 4, 16, 16, 128, 0,
157, 4, 16, 16, 128, 1,
158, 4, 16, 16, 128, 2,
159, 8, 8, 16, 128, 0,
