CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
439, 8, 32, 128, 2, 1,
440, 8, 32, 128, 2, 2,
441, 16, 16, 128, 2, 0,
442, 16, 16, 128, 2, 1,
443, 16, 16, 128, 2, 2,
444, 32, 8, 128, 2, 0,
445, 32, 8, 128, 2, 1,
446, 32, 8, 128, 2, 2,
447, 64, 4, 128, 2, 0,
448, 64, 4, 128, 2, 1,
449, 64, 4, 128, 2, 2,
450, 4, 64, 256, 1, 0,
451, 4, 64, 256, 1, 1,
452, 4, 64, 256, 1, 2,
453, 8, 32, 256, 1, 0,
454, 8, 32, 256, 1, 1,
455, 8, 32, 256, 1, 2,
456, 16, 16, 256, 1, 0,
457, 16, 16, 256, 1, 1,
458, 16, 16, 256, 1, 2,
459, 32, 8, 256, 1, 0,
460, 32, 8, 256, 1, 1,
461, 32, 8, 256, 1, 2,
462, 64, 4, 256, 1, 0,
463, 64, 4, 256, 1, 1,
464, 64, 4, 256, 1, 2,
465, 4, 128, 1, 128, 0,
466, 4, 128, 1, 128, 1,
467, 4, 128, 1, 128, 2,
468, 8, 64, 1, 128, 0,
469, 8, 64, 1, 128, 1,
470, 8, 64, 1, 128, 2,
471, 16, 32, 1, 128, 0,
472, 16, 32, 1, 128, 1,
473, 16, 32, 1, 128, 2,
474, 32, 16, 1, 128, 0,
475, 32, 16, 1, 128, 1,
476, 32, 16, 1, 128, 2,
477, 64, 8, 1, 128, 0,
478, 64, 8, 1, 128, 1,
479, 64, 8, 1, 128, 2,
480, 128, 4, 1, 128, 0,
481, 128, 4, 1, 128, 1,
482, 128, 4, 1, 128, 2,
483, 4, 128, 2, 64, 0,
484, 4, 128, 2, 64, 1,
485, 4, 128, 2, 64, 2,
486, 8, 64, 2, 64, 0,
487, 8, 64, 2, 64, 1,
488, 8, 64, 2, 64, 2,
489, 16, 32, 2, 64, 0,
490, 16, 32, 2, 64, 1,
491, 16, 32, 2, 64, 2,
492, 32, 16, 2, 64, 0,
493, 32, 16, 2, 64, 1,
494, 32, 16, 2, 64, 2,
495, 64, 8, 2, 64, 0,
496, 64, 8, 2, 64, 1,
497, 64, 8, 2, 64, 2,
498, 128, 4, 2, 64, 0,
499, 128, 4, 2, 64, 1,
500, 128, 4, 2, 64, 2,
501, 4, 128, 4, 32, 0,
502, 4, 128, 4, 32, 1,
503, 4, 128, 4, 32, 2,
504, 8, 64, 4, 32, 0,
505, 8, 64, 4, 32, 1,
506, 8, 64, 4, 32, 2,
507, 16, 32, 4, 32, 0,
508, 16, 32, 4, 32, 1,
509, 16, 32, 4, 32, 2,
510, 32, 16, 4, 32, 0,
511, 32, 16, 4, 32, 1,
512, 32, 16, 4, 32, 2,
513, 64, 8, 4, 32, 0,
514, 64, 8, 4, 32, 1,
515, 64, 8, 4, 32, 2,
516, 128, 4, 4, 32, 0,
517, 128, 4, 4, 32, 1,
518, 128, 4, 4, 32, 2,
519, 4, 128, 8, 16, 0,
520, 4, 128, 8, 16, 1,
521, 4, 128, 8, 16, 2,
522, 8, 64, 8, 16, 0,
523, 8, 64, 8, 16, 1,
524, 8, 64, 8, 16, 2,
525, 16, 32, 8, 16, 0,
526, 16, 32, 8, 16, 1,
527, 16, 32, 8, 16, 2,
528, 32, 16, 8, 16, 0,
529, 32, 16, 8, 16, 1,
530, 32, 16, 8, 16, 2,
531, 64, 8, 8, 16, 0,
532, 64, 8, 8, 16, 1,
533, 64, 8, 8, 16, 2,
534, 128, 4, 8, 16, 0,
535, 128, 4, 8, 16, 1,
536, 128, 4, 8, 16, 2,
537, 4, 128, 16, 8, 0,
538, 4, 128, 16, 8, 1,
539, 4, 128, 16, 8, 2,
540, 8, 64, 16, 8, 0,
541, 8, 64, 16, 8, 1,
542, 8, 64, 16, 8, 2,
543, 16, 32, 16, 8, 0,
544, 16, 32, 16, 8, 1,
545, 16, 32, 16, 8, 2,
546, 32, 16, 16, 8, 0,
547, 32, 16, 16, 8, 1,
548, 32, 16, 16, 8, 2,
549, 64, 8, 16, 8, 0,
550, 64, 8, 16, 8, 1,
551, 64, 8, 16, 8, 2,
552, 128, 4, 16, 8, 0,
553, 128, 4, 16, 8, 1,
554, 128, 4, 16, 8, 2,
555, 4, 128, 32, 4, 0,
556, 4, 128, 32, 4, 1,
557, 4, 128, 32, 4, 2,
558, 8, 64, 32, 4, 0,
559, 8, 64, 32, 4, 1,
560, 8, 64, 32, 4, 2,
561, 16, 32, 32, 4, 0,
562, 16, 32, 32, 4, 1,
563, 16, 32, 32, 4, 2,
564, 32, 16, 32, 4, 0,
565, 32, 16, 32, 4, 1,
566, 32, 16, 32, 4, 2,
567, 64, 8, 32, 4, 0,
568, 64, 8, 32, 4, 1,
569, 64, 8, 32, 4, 2,
570, 128, 4, 32, 4, 0,
571, 128, 4, 32, 4, 1,
572, 128, 4, 32, 4, 2,
573, 4, 128, 64, 2, 0,
574, 4, 128, 64, 2, 1,
575, 4, 128, 64, 2, 2,
576, 8, 64, 64, 2, 0,
577, 8, 64, 64, 2, 1,
578, 8, 64, 64, 2, 2,
579, 16, 32, 64, 2, 0,
580, 16, 32, 64, 2, 1,
581, 16, 32, 64, 2, 2,
582, 32, 16, 64, 2, 0,
583, 32, 16, 64, 2, 1,
584, 32, 16, 64, 2, 2,
585, 64, 8, 64, 2, 0,
586, 64, 8, 64, 2, 1,
587, 64, 8, 64, 2, 2,
588, 128, 4, 64, 2, 0,
589, 128, 4, 64, 2, 1,
590, 128, 4, 64, 2, 2,
591, 4, 128, 128, 1, 0,
592, 4, 128, 128, 1, 1,
593, 4, 128, 128, 1, 2,
594, 8, 64, 128, 1, 0,
595, 8, 64, 128, 1, 1,
596, 8, 64, 128, 1, 2,
597, 16, 32, 128, 1, 0,
598, 16, 32, 128, 1, 1,
599, 16, 32, 128, 1, 2,
600, 32, 16, 128, 1, 0,
601, 32, 16, 128, 1, 1,
602, 32, 16, 128, 1, 2,
603, 64, 8, 128, 1, 0,
604, 64, 8, 128, 1, 1,
605, 64, 8, 128, 1, 2,
606, 128, 4, 128, 1, 0,
607, 128, 4, 128, 1, 1,
608, 128, 4, 128, 1, 2,
609, 4, 256, 1, 64, 0,
610, 4, 256, 1, 64, 1,
611, 4, 256, 1, 64, 2,
612, 8, 128, 1, 64, 0,
613, 8, 128, 1, 64, 1,
614, 8, 128, 1, 64, 2,
615, 16, 64, 1, 64, 0,
616, 16, 64, 1, 64, 1,
617, 16, 64, 1, 64, 2,
618, 32, 32, 1, 64, 0,
619, 32, 32, 1, 64, 1,
620, 32, 32, 1, 64, 2,
621, 64, 16, 1, 64, 0,
622, 64, 16, 1, 64, 1,
623, 64, 16, 1, 64, 2,
624, 128, 8, 1, 64, 0,
625, 128, 8, 1, 64, 1,
626, 128, 8, 1, 64, 2,
627, 256, 4, 1, 64, 0,
628, 256, 4, 1, 64, 1,
629, 256, 4, 1, 64, 2,
630, 4, 256, 2, 32, 0,
631, 4, 256, 2, 32, 1,
632, 4, 256, 2, 32, 2,
633, 8, 128, 2, 32, 0,
634, 8, 128, 2, 32, 1,
635, 8, 128, 2, 32, 2,
636, 16, 64, 2, 32, 0,
637, 16, 64, 2, 32, 1,
638, 16, 64, 2, 32, 2,
639, 32, 32, 2, 32, 0,
640, 32, 32, 2, 32, 1,
641, 32, 32, 2, 32, 2,
642, 64, 16, 2, 32, 0,
643, 64, 16, 2, 32, 1,
644, 64, 16, 2, 32, 2,
645, 128, 8, 2, 32, 0,
646, 128, 8, 2, 32, 1,
647, 128, 8, 2, 32, 2,
648, 256, 4, 2, 32, 0,
649, 256, 4, 2, 32, 1,
650, 256, 4, 2, 32, 2,
651, 4, 256, 4, 16, 0,
652, 4, 256, 4, 16, 1,
653, 4, 256, 4, 16, 2,
654, 8, 128, 4, 16, 0,
655, 8, 128, 4, 16, 1,
656, 8, 128, 4, 16, 2,
657, 16, 64, 4, 16, 0,
658, 16, 64, 4, 16, 1,
659, 16, 64, 4, 16, 2,
660, 32, 32, 4, 16, 0,
661, 32, 32, 4, 16, 1,
662, 32, 32, 4, 16, 2,
663, 64, 16, 4, 16, 0,
664, 64, 16, 4, 16, 1,
665, 64, 16, 4, 16, 2,
666, 128, 8, 4, 16, 0,
667, 128, 8, 4, 16, 1,
668, 128, 8, 4, 16, 2,
669, 256, 4, 4, 16, 0,
670, 256, 4, 4, 16, 1,
671, 256, 4, 4, 16, 2,
672, 4, 256, 8, 8, 0,
673, 4, 256, 8, 8, 1,
674, 4, 256, 8, 8, 2,
675, 8, 128, 8, 8, 0,
676, 8, 128, 8, 8, 1,
677, 8, 128, 8, 8, 2,
678, 16, 64, 8, 8, 0,
679, 16, 64, 8, 8, 1,
680, 16, 64, 8, 8, 2,
681, 32, 32, 8, 8, 0,
682, 32, 32, 8, 8, 1,
683, 32, 32, 8, 8, 2,
684, 64, 16, 8, 8, 0,
685, 64, 16, 8, 8, 1,
686, 64, 16, 8, 8, 2,
687, 128, 8, 8, 8, 0,
688, 128, 8, 8, 8, 1,
689, 128, 8, 8, 8, 2,
690, 256, 4, 8, 8, 0,
691, 256, 4, 8, 8, 1,
692, 256, 4, 8, 8, 2,
693, 4, 256, 16, 4, 0,
694, 4, 256, 16, 4, 1,
695, 4, 256, 16, 4, 2,
696, 8, 128, 16, 4, 0,
697, 8, 128, 16, 4, 1,
698, 8, 128, 16, 4, 2,
699, 16, 64, 16, 4, 0,
700, 16, 64, 16, 4, 1,
701, 16, 64, 16, 4, 2,
702, 32, 32, 16, 4, 0,
703, 32, 32, 16, 4, 1,
704, 32, 32, 16, 4, 2,
705, 64, 16, 16, 4, 0,
706, 64, 16, 16, 4, 1,
707, 64, 16, 16, 4, 2,
708, 128, 8, 16, 4, 0,
709, 128, 8, 16, 4, 1,
710, 128, 8, 16, 4, 2,
711, 256, 4, 16, 4, 0,
712, 256, 4, 16, 4, 1,
713, 256, 4, 16, 4, 2,
714, 4, 256, 32, 2, 0,
715, 4, 256, 32, 2, 1,
716, 4, 256, 32, 2, 2,
717, 8, 128, 32, 2, 0,
718, 8, 128, 32, 2, 1,
719, 8, 128, 32, 2, 2,
720, 16, 64, 32, 2, 0,
721, 16, 64, 32, 2, 1,
722, 16, 64, 32, 2, 2,
723, 32, 32, 32, 2, 0,
724, 32, 32, 32, 2, 1,
725, 32, 32, 32, 2, 2,
726, 64, 16, 32, 2, 0,
727, 64, 16, 32, 2, 1,
728, 64, 16, 32, 2, 2,
729, 128, 8, 32, 2, 0,
730, 128, 8, 32, 2, 1,
731, 128, 8, 32, 2, 2,
732, 256, 4, 32, 2, 0,
733, 256, 4, 32, 2, 1,
734, 256, 4, 32, 2, 2,
735, 4, 256, 64, 1, 0,
736, 4, 256, 64, 1, 1,
737, 4, 256, 64, 1, 2,
738, 8, 128, 64, 1, 0,
739, 8, 128, 64, 1, 1,
740, 8, 128, 64, 1, 2,
741, 16, 64, 64, 1, 0,
742, 16, 64, 64, 1, 1,
743, 16, 64, 64, 1, 2,
744, 32, 32, 64, 1, 0,
745, 32, 32, 64, 1, 1,
746, 32, 32, 64, 1, 2,
747, 64, 16, 64, 1, 0,
748, 64, 16, 64, 1, 1,
749, 64, 16, 64, 1, 2,
750, 128, 8, 64, 1, 0,
751, 128, 8, 64, 1, 1,
752, 128, 8, 64, 1, 2,
753, 256, 4, 64, 1, 0,
754, 256, 4, 64, 1, 1,
755, 256, 4, 64, 1, 2,
756, 4, 512, 1, 32, 0,
757, 4, 512, 1, 32, 1,
758, 4, 512, 1, 32, 2,
759, 8, 256, 1, 32, 0,
760, 8, 256, 1, 32, 1,
761, 8, 256, 1, 32, 2,
762, 16, 128, 1, 32, 0,
763, 16, 128, 1, 32, 1,
764, 16, 128, 1, 32, 2,
765, 32, 64, 1, 32, 0,
766, 32, 64, 1, 32, 1,
767, 32, 64, 1, 32, 2,
768, 64, 32, 1, 32, 0,
769, 64, 32, 1, 32, 1,
