CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
75, 4, 8, 16, 2048, 0,
76, 4, 8, 16, 2048, 1,
77, 4, 8, 16, 2048, 2,
78, 8, 4, 16, 2048, 0,
79, 8, 4, 16, 2048, 1,
80, 8, 4, 16, 2048, 2,
81, 4, 8, 32, 1024, 0,
82, 4, 8, 32, 1024, 1,
83, 4, 8, 32, 1024, 2,
84, 8, 4, 32, 1024, 0,
85, 8, 4, 32, 1024, 1,
86, 8, 4, 32, 1024, 2,
87, 4, 8, 64, 512, 0,
88, 4, 8, 64, 512, 1,
89, 4, 8, 64, 512, 2,
90, 8, 4, 64, 512, 0,
91, 8, 4, 64, 512, 1,
92, 8, 4, 64, 512, 2,
93, 4, 8, 128, 256, 0,
94, 4, 8, 128, 256, 1,
95, 4, 8, 128, 256, 2,
96, 8, 4, 128, 256, 0,
97, 8, 4, 128, 256, 1,
98, 8, 4, 128, 256, 2,
99, 4, 8, 256, 128, 0,
100, 4, 8, 256, 128, 1,
101, 4, 8, 256, 128, 2,
102, 8, 4, 256, 128, 0,
103, 8, 4, 256, 128, 1,
104, 8, 4, 256, 128, 2,
105, 4, 8, 512, 64, 0,
106, 4, 8, 512, 64, 1,
107, 4, 8, 512, 64, 2,
108, 8, 4, 512, 64, 0,
109, 8, 4, 512, 64, 1,
110, 8, 4, 512, 64, 2,
111, 4, 8, 1024, 32, 0,
112, 4, 8, 1024, 32, 1,
113, 4, 8, 1024, 32, 2,
114, 8, 4, 1024, 32, 0,
115, 8, 4, 1024, 32, 1,
116, 8, 4, 1024, 32, 2,
117, 4, 8, 2048, 16, 0,
118, 4, 8, 2048, 16, 1,
119, 4, 8, 2048, 16, 2,
120, 8, 4, 2048, 16, 0,
121, 8, 4, 2048, 16, 1,
122, 8, 4, 2048, 16, 2,
123, 4, 8, 4096, 8, 0,
124, 4, 8, 4096, 8, 1,
125, 4, 8, 4096, 8, 2,
126, 8, 4, 4096, 8, 0,
127, 8, 4, 4096, 8, 1,
128, 8, 4, 4096, 8, 2,
129, 4, 8, 8192, 4, 0,
130, 4, 8, 8192, 4, 1,
131, 4, 8, 8192, 4, 2,
132, 8, 4, 8192, 4, 0,
133, 8, 4, 8192, 4, 1,
134, 8, 4, 8192, 4, 2,
135, 4, 8, 16384, 2, 0,
136, 4, 8, 16384, 2, 1,
137, 4, 8, 16384, 2, 2,
138, 8, 4, 16384, 2, 0,
139, 8, 4, 16384, 2, 1,
140, 8, 4, 16384, 2, 2,
141, 4, 8, 32768, 1, 0,
142, 4, 8, 32768, 1, 1,
143, 4, 8, 32768, 1, 2,
144, 8, 4, 32768, 1, 0,
145, 8, 4, 32768, 1, 1,
146, 8, 4, 32768, 1, 2,
147, 4, 16, 1, 16384, 0,
148, 4, 16, 1, 16384, 1,
149, 4, 16, 1, 16384, 2,
150, 8, 8, 1, 16384, 0,
151, 8, 8, 1, 16384, 1,
152, 8, 8, 1, 16384, 2,
153, 16, 4, 1, 16384, 0,
154, 16, 4, 1, 16384, 1,
155, 16, 4, 1, 16384, 2,
156, 4, 16, 2, 8192, 0,
157, 4, 16, 2, 8192, 1,
158, 4, 16, 2, 8192, 2,
159, 8, 8, 2, 8192, 0,
160, 8, 8, 2, 8192, 1,
161, 8, 8, 2, 8192, 2,
162, 16, 4, 2, 8192, 0,
163, 16, 4, 2, 8192, 1,
164, 16, 4, 2, 8192, 2,
165, 4, 16, 4, 4096, 0,
166, 4, 16, 4, 4096, 1,
167, 4, 16, 4, 4096, 2,
168, 8, 8, 4, 4096, 0,
169, 8, 8, 4, 4096, 1,
170, 8, 8, 4, 4096, 2,
171, 16, 4, 4, 4096, 0,
172, 16, 4, 4, 4096, 1,
173, 16, 4, 4, 4096, 2,
174, 4, 16, 8, 2048, 0,
175, 4, 16, 8, 2048, 1,
176, 4, 16, 8, 2048, 2,
177, 8, 8, 8, 2048, 0,
178, 8, 8, 8, 2048, 1,
179, 8, 8, 8, 2048, 2,
180, 16, 4, 8, 2048, 0,
181, 16, 4, 8, 2048, 1,
182, 16, 4, 8, 2048, 2,
183, 4, 16, 16, 1024, 0,
184, 4, 16, 16, 1024, 1,
185, 4, 16, 16, 1024, 2,
186, 8, 8, 16, 1024, 0,
187, 8, 8, 16, 1024, 1,
188, 8, 8, 16, 1024, 2,
189, 16, 4, 16, 1024, 0,
190, 16, 4, 16, 1024, 1,
191, 16, 4, 16, 1024, 2,
192, 4, 16, 32, 512, 0,
193, 4, 16, 32, 512, 1,
194, 4, 16, 32, 512, 2,
195, 8, 8, 32, 512, 0,
196, 8, 8, 32, 512, 1,
197, 8, 8, 32, 512, 2,
198, 16, 4, 32, 512, 0,
199, 16, 4, 32, 512, 1,
200, 16, 4, 32, 512, 2,
201, 4, 16, 64, 256, 0,
202, 4, 16, 64, 256, 1,
203, 4, 16, 64, 256, 2,
204, 8, 8, 64, 256, 0,
205, 8, 8, 64, 256, 1,
206, 8, 8, 64, 256, 2,
207, 16, 4, 64, 256, 0,
208, 16, 4, 64, 256, 1,
209, 16, 4, 64, 256, 2,
210, 4, 16, 128, 128, 0,
211, 4, 16, 128, 128, 1,
212, 4, 16, 128, 128, 2,
213, 8, 8, 128, 128, 0,
214, 8, 8, 128, 128, 1,
215, 8, 8, 128, 128, 2,
216, 16, 4, 128, 128, 0,
217, 16, 4, 128, 128, 1,
218, 16, 4, 128, 128, 2,
219, 4, 16, 256, 64, 0,
220, 4, 16, 256, 64, 1,
221, 4, 16, 256, 64, 2,
222, 8, 8, 256, 64, 0,
223, 8, 8, 256, 64, 1,
224, 8, 8, 256, 64, 2,
225, 16, 4, 256, 64, 0,
226, 16, 4, 256, 64, 1,
227, 16, 4, 256, 64, 2,
228, 4, 16, 512, 32, 0,
229, 4, 16, 512, 32, 1,
230, 4, 16, 512, 32, 2,
231, 8, 8, 512, 32, 0,
232, 8, 8, 512, 32, 1,
233, 8, 8, 512, 32, 2,
234, 16, 4, 512, 32, 0,
235, 16, 4, 512, 32, 1,
236, 16, 4, 512, 32, 2,
237, 4, 16, 1024, 16, 0,
238, 4, 16, 1024, 16, 1,
239, 4, 16, 1024, 16, 2,
240, 8, 8, 1024, 16, 0,
241, 8, 8, 1024, 16, 1,
242, 8, 8, 1024, 16, 2,
243, 16, 4, 1024, 16, 0,
244, 16, 4, 1024, 16, 1,
245, 16, 4, 1024, 16, 2,
246, 4, 16, 2048, 8, 0,
247, 4, 16, 2048, 8, 1,
248, 4, 16, 2048, 8, 2,
249, 8, 8, 2048, 8, 0,
250, 8, 8, 2048, 8, 1,
251, 8, 8, 2048, 8, 2,
252, 16, 4, 2048, 8, 0,
253, 16, 4, 2048, 8, 1,
254, 16, 4, 2048, 8, 2,
255, 4, 16, 4096, 4, 0,
256, 4, 16, 4096, 4, 1,
257, 4, 16, 4096, 4, 2,
258, 8, 8, 4096, 4, 0,
259, 8, 8, 4096, 4, 1,
260, 8, 8, 4096, 4, 2,
261, 16, 4, 4096, 4, 0,
262, 16, 4, 4096, 4, 1,
263, 16, 4, 4096, 4, 2,
264, 4, 16, 8192, 2, 0,
265, 4, 16, 8192, 2, 1,
266, 4, 16, 8192, 2, 2,
267, 8, 8, 8192, 2, 0,
268, 8, 8, 8192, 2, 1,
269, 8, 8, 8192, 2, 2,
270, 16, 4, 8192, 2, 0,
271, 16, 4, 8192, 2, 1,
272, 16, 4, 8192, 2, 2,
273, 4, 16, 16384, 1, 0,
274, 4, 16, 16384, 1, 1,
275, 4, 16, 16384, 1, 2,
276, 8, 8, 16384, 1, 0,
277, 8, 8, 16384, 1, 1,
278, 8, 8, 16384, 1, 2,
279, 16, 4, 16384, 1, 0,
280, 16, 4, 16384, 1, 1,
281, 16, 4, 16384, 1, 2,
282, 4, 32, 1, 8192, 0,
283, 4, 32, 1, 8192, 1,
284, 4, 32, 1, 8192, 2,
285, 8, 16, 1, 8192, 0,
286, 8, 16, 1, 8192, 1,
287, 8, 16, 1, 8192, 2,
288, 16, 8, 1, 8192, 0,
289, 16, 8, 1, 8192, 1,
290, 16, 8, 1, 8192, 2,
291, 32, 4, 1, 8192, 0,
292, 32, 4, 1, 8192, 1,
293, 32, 4, 1, 8192, 2,
294, 4, 32, 2, 4096, 0,
295, 4, 32, 2, 4096, 1,
296, 4, 32, 2, 4096, 2,
297, 8, 16, 2, 4096, 0,
298, 8, 16, 2, 4096, 1,
299, 8, 16, 2, 4096, 2,
300, 16, 8, 2, 4096, 0,
301, 16, 8, 2, 4096, 1,
302, 16, 8, 2, 4096, 2,
303, 32, 4, 2, 4096, 0,
304, 32, 4, 2, 4096, 1,
305, 32, 4, 2, 4096, 2,
306, 4, 32, 4, 2048, 0,
307, 4, 32, 4, 2048, 1,
308, 4, 32, 4, 2048, 2,
309, 8, 16, 4, 2048, 0,
310, 8, 16, 4, 2048, 1,
311, 8, 16, 4, 2048, 2,
312, 16, 8, 4, 2048, 0,
313, 16, 8, 4, 2048, 1,
314, 16, 8, 4, 2048, 2,
315, 32, 4, 4, 2048, 0,
316, 32, 4, 4, 2048, 1,
317, 32, 4, 4, 2048, 2,
318, 4, 32, 8, 1024, 0,
319, 4, 32, 8, 1024, 1,
320, 4, 32, 8, 1024, 2,
321, 8, 16, 8, 1024, 0,
322, 8, 16, 8, 1024, 1,
323, 8, 16, 8, 1024, 2,
324, 16, 8, 8, 1024, 0,
325, 16, 8, 8, 1024, 1,
326, 16, 8, 8, 1024, 2,
327, 32, 4, 8, 1024, 0,
328, 32, 4, 8, 1024, 1,
329, 32, 4, 8, 1024, 2,
330, 4, 32, 16, 512, 0,
331, 4, 32, 16, 512, 1,
332, 4, 32, 16, 512, 2,
333, 8, 16, 16, 512, 0,
334, 8, 16, 16, 512, 1,
335, 8, 16, 16, 512, 2,
336, 16, 8, 16, 512, 0,
337, 16, 8, 16, 512, 1,
338, 16, 8, 16, 512, 2,
339, 32, 4, 16, 512, 0,
340, 32, 4, 16, 512, 1,
341, 32, 4, 16, 512, 2,
342, 4, 32, 32, 256, 0,
343, 4, 32, 32, 256, 1,
344, 4, 32, 32, 256, 2,
345, 8, 16, 32, 256, 0,
346, 8, 16, 32, 256, 1,
347, 8, 16, 32, 256, 2,
348, 16, 8, 32, 256, 0,
349, 16, 8, 32, 256, 1,
350, 16, 8, 32, 256, 2,
351, 32, 4, 32, 256, 0,
352, 32, 4, 32, 256, 1,
353, 32, 4, 32, 256, 2,
354, 4, 32, 64, 128, 0,
355, 4, 32, 64, 128, 1,
356, 4, 32, 64, 128, 2,
357, 8, 16, 64, 128, 0,
358, 8, 16, 64, 128, 1,
359, 8, 16, 64, 128, 2,
360, 16, 8, 64, 128, 0,
361, 16, 8, 64, 128, 1,
362, 16, 8, 64, 128, 2,
363, 32, 4, 64, 128, 0,
364, 32, 4, 64, 128, 1,
365, 32, 4, 64, 128, 2,
366, 4, 32, 128, 64, 0,
367, 4, 32, 128, 64, 1,
368, 4, 32, 128, 64, 2,
369, 8, 16, 128, 64, 0,
370, 8, 16, 128, 64, 1,
371, 8, 16, 128, 64, 2,
372, 16, 8, 128, 64, 0,
373, 16, 8, 128, 64, 1,
374, 16, 8, 128, 64, 2,
375, 32, 4, 128, 64, 0,
376, 32, 4, 128, 64, 1,
377, 32, 4, 128, 64, 2,
378, 4, 32, 256, 32, 0,
379, 4, 32, 256, 32, 1,
380, 4, 32, 256, 32, 2,
381, 8, 16, 256, 32, 0,
382, 8, 16, 256, 32, 1,
383, 8, 16, 256, 32, 2,
384, 16, 8, 256, 32, 0,
385, 16, 8, 256, 32, 1,
386, 16, 8, 256, 32, 2,
387, 32, 4, 256, 32, 0,
388, 32, 4, 256, 32, 1,
389, 32, 4, 256, 32, 2,
390, 4, 32, 512, 16, 0,
391, 4, 32, 512, 16, 1,
392, 4, 32, 512, 16, 2,
393, 8, 16, 512, 16, 0,
394, 8, 16, 512, 16, 1,
395, 8, 16, 512, 16, 2,
396, 16, 8, 512, 16, 0,
397, 16, 8, 512, 16, 1,
398, 16, 8, 512, 16, 2,
399, 32, 4, 512, 16, 0,
400, 32, 4, 512, 16, 1,
401, 32, 4, 512, 16, 2,
402, 4, 32, 1024, 8, 0,
403, 4, 32, 1024, 8, 1,
404, 4, 32, 1024, 8, 2,
405, 8, 16, 1024, 8, 0,
406, 8, 16, 1024, 8, 1,
407, 8, 16, 1024, 8, 2,
408, 16, 8, 1024, 8, 0,
409, 16, 8, 1024, 8, 1,
410, 16, 8, 1024, 8, 2,
411, 32, 4, 1024, 8, 0,
412, 32, 4, 1024, 8, 1,
413, 32, 4, 1024, 8, 2,
414, 4, 32, 2048, 4, 0,
415, 4, 32, 2048, 4, 1,
416, 4, 32, 2048, 4, 2,
417, 8, 16, 2048, 4, 0,
418, 8, 16, 2048, 4, 1,
419, 8, 16, 2048, 4, 2,
420, 16, 8, 2048, 4, 0,
421, 16, 8, 2048, 4, 1,
422, 16, 8, 2048, 4, 2,
423, 32, 4, 2048, 4, 0,
424, 32, 4, 2048, 4, 1,
425, 32, 4, 2048, 4, 2,
426, 4, 32, 4096, 2, 0,
427, 4, 32, 4096, 2, 1,
428, 4, 32, 4096, 2, 2,
429, 8, 16, 4096, 2, 0,
430, 8, 16, 4096, 2, 1,
431, 8, 16, 4096, 2, 2,
432, 16, 8, 4096, 2, 0,
433, 16, 8, 4096, 2, 1,
434, 16, 8, 4096, 2, 2,
435, 32, 4, 4096, 2, 0,
436, 32, 4, 4096, 2, 1,
437, 32, 4, 4096, 2, 2,
438, 4, 32, 8192, 1, 0,
439, 4, 32, 8192, 1, 1,
440, 4, 32, 8192, 1, 2,
441, 8, 16, 8192, 1, 0,
442, 8, 16, 8192, 1, 1,
443, 8, 16, 8192, 1, 2,
444, 16, 8, 8192, 1, 0,
445, 16, 8, 8192, 1, 1,
446, 16, 8, 8192, 1, 2,
447, 32, 4, 8192, 1, 0,
448, 32, 4, 8192, 1, 1,
449, 32, 4, 8192, 1, 2,
450, 4, 64, 1, 4096, 0,
451, 4, 64, 1, 4096, 1,
452, 4, 64, 1, 4096, 2,
453, 8, 32, 1, 4096, 0,
454, 8, 32, 1, 4096, 1,
455, 8, 32, 1, 4096, 2,
456, 16, 16, 1, 4096, 0,
457, 16, 16, 1, 4096, 1,
458, 16, 16, 1, 4096, 2,
459, 32, 8, 1, 4096, 0,
460, 32, 8, 1, 4096, 1,
461, 32, 8, 1, 4096, 2,
462, 64, 4, 1, 4096, 0,
463, 64, 4, 1, 4096, 1,
464, 64, 4, 1, 4096, 2,
465, 4, 64, 2, 2048, 0,
466, 4, 64, 2, 2048, 1,
467, 4, 64, 2, 2048, 2,
468, 8, 32, 2, 2048, 0,
469, 8, 32, 2, 2048, 1,
470, 8, 32, 2, 2048, 2,
471, 16, 16, 2, 2048, 0,
472, 16, 16, 2, 2048, 1,
473, 16, 16, 2, 2048, 2,
474, 32, 8, 2, 2048, 0,
475, 32, 8, 2, 2048, 1,
476, 32, 8, 2, 2048, 2,
477, 64, 4, 2, 2048, 0,
478, 64, 4, 2, 2048, 1,
479, 64, 4, 2, 2048, 2,
480, 4, 64, 4, 1024, 0,
481, 4, 64, 4, 1024, 1,
482, 4, 64, 4, 1024, 2,
483, 8, 32, 4, 1024, 0,
484, 8, 32, 4, 1024, 1,
485, 8, 32, 4, 1024, 2,
486, 16, 16, 4, 1024, 0,
487, 16, 16, 4, 1024, 1,
488, 16, 16, 4, 1024, 2,
489, 32, 8, 4, 1024, 0,
490, 32, 8, 4, 1024, 1,
491, 32, 8, 4, 1024, 2,
492, 64, 4, 4, 1024, 0,
493, 64, 4, 4, 1024, 1,
494, 64, 4, 4, 1024, 2,
495, 4, 64, 8, 512, 0,
496, 4, 64, 8, 512, 1,
497, 4, 64, 8, 512, 2,
498, 8, 32, 8, 512, 0,
499, 8, 32, 8, 512, 1,
500, 8, 32, 8, 512, 2,
501, 16, 16, 8, 512, 0,
502, 16, 16, 8, 512, 1,
503, 16, 16, 8, 512, 2,
504, 32, 8, 8, 512, 0,
505, 32, 8, 8, 512, 1,
506, 32, 8, 8, 512, 2,
507, 64, 4, 8, 512, 0,
508, 64, 4, 8, 512, 1,
509, 64, 4, 8, 512, 2,
510, 4, 64, 16, 256, 0,
511, 4, 64, 16, 256, 1,
512, 4, 64, 16, 256, 2,
513, 8, 32, 16, 256, 0,
514, 8, 32, 16, 256, 1,
515, 8, 32, 16, 256, 2,
516, 16, 16, 16, 256, 0,
517, 16, 16, 16, 256, 1,
518, 16, 16, 16, 256, 2,
519, 32, 8, 16, 256, 0,
520, 32, 8, 16, 256, 1,
521, 32, 8, 16, 256, 2,
522, 64, 4, 16, 256, 0,
523, 64, 4, 16, 256, 1,
524, 64, 4, 16, 256, 2,
525, 4, 64, 32, 128, 0,
526, 4, 64, 32, 128, 1,
527, 4, 64, 32, 128, 2,
528, 8, 32, 32, 128, 0,
529, 8, 32, 32, 128, 1,
530, 8, 32, 32, 128, 2,
531, 16, 16, 32, 128, 0,
532, 16, 16, 32, 128, 1,
533, 16, 16, 32, 128, 2,
534, 32, 8, 32, 128, 0,
535, 32, 8, 32, 128, 1,
536, 32, 8, 32, 128, 2,
537, 64, 4, 32, 128, 0,
538, 64, 4, 32, 128, 1,
539, 64, 4, 32, 128, 2,
540, 4, 64, 64, 64, 0,
541, 4, 64, 64, 64, 1,
542, 4, 64, 64, 64, 2,
543, 8, 32, 64, 64, 0,
544, 8, 32, 64, 64, 1,
545, 8, 32, 64, 64, 2,
546, 16, 16, 64, 64, 0,
547, 16, 16, 64, 64, 1,
548, 16, 16, 64, 64, 2,
549, 32, 8, 64, 64, 0,
550, 32, 8, 64, 64, 1,
551, 32, 8, 64, 64, 2,
552, 64, 4, 64, 64, 0,
553, 64, 4, 64, 64, 1,
554, 64, 4, 64, 64, 2,
555, 4, 64, 128, 32, 0,
556, 4, 64, 128, 32, 1,
557, 4, 64, 128, 32, 2,
558, 8, 32, 128, 32, 0,
559, 8, 32, 128, 32, 1,
560, 8, 32, 128, 32, 2,
561, 16, 16, 128, 32, 0,
562, 16, 16, 128, 32, 1,
563, 16, 16, 128, 32, 2,
564, 32, 8, 128, 32, 0,
565, 32, 8, 128, 32, 1,
566, 32, 8, 128, 32, 2,
567, 64, 4, 128, 32, 0,
568, 64, 4, 128, 32, 1,
569, 64, 4, 128, 32, 2,
570, 4, 64, 256, 16, 0,
571, 4, 64, 256, 16, 1,
572, 4, 64, 256, 16, 2,
573, 8, 32, 256, 16, 0,
574, 8, 32, 256, 16, 1,
575, 8, 32, 256, 16, 2,
576, 16, 16, 256, 16, 0,
577, 16, 16, 256, 16, 1,
578, 16, 16, 256, 16, 2,
579, 32, 8, 256, 16, 0,
580, 32, 8, 256, 16, 1,
581, 32, 8, 256, 16, 2,
582, 64, 4, 256, 16, 0,
583, 64, 4, 256, 16, 1,
584, 64, 4, 256, 16, 2,
585, 4, 64, 512, 8, 0,
586, 4, 64, 512, 8, 1,
587, 4, 64, 512, 8, 2,
588, 8, 32, 512, 8, 0,
589, 8, 32, 512, 8, 1,
590, 8, 32, 512, 8, 2,
591, 16, 16, 512, 8, 0,
592, 16, 16, 512, 8, 1,
593, 16, 16, 512, 8, 2,
594, 32, 8, 512, 8, 0,
595, 32, 8, 512, 8, 1,
596, 32, 8, 512, 8, 2,
597, 64, 4, 512, 8, 0,
598, 64, 4, 512, 8, 1,
599, 64, 4, 512, 8, 2,
600, 4, 64, 1024, 4, 0,
601, 4, 64, 1024, 4, 1,
602, 4, 64, 1024, 4, 2,
603, 8, 32, 1024, 4, 0,
604, 8, 32, 1024, 4, 1,
605, 8, 32, 1024, 4, 2,
606, 16, 16, 1024, 4, 0,
607, 16, 16, 1024, 4, 1,
608, 16, 16, 1024, 4, 2,
609, 32, 8, 1024, 4, 0,
610, 32, 8, 1024, 4, 1,
611, 32, 8, 1024, 4, 2,
612, 64, 4, 1024, 4, 0,
613, 64, 4, 1024, 4, 1,
614, 64, 4, 1024, 4, 2,
615, 4, 64, 2048, 2, 0,
616, 4, 64, 2048, 2, 1,
617, 4, 64, 2048, 2, 2,
618, 8, 32, 2048, 2, 0,
619, 8, 32, 2048, 2, 1,
620, 8, 32, 2048, 2, 2,
621, 16, 16, 2048, 2, 0,
622, 16, 16, 2048, 2, 1,
623, 16, 16, 2048, 2, 2,
624, 32, 8, 2048, 2, 0,
625, 32, 8, 2048, 2, 1,
626, 32, 8, 2048, 2, 2,
627, 64, 4, 2048, 2, 0,
628, 64, 4, 2048, 2, 1,
629, 64, 4, 2048, 2, 2,
630, 4, 64, 4096, 1, 0,
631, 4, 64, 4096, 1, 1,
632, 4, 64, 4096, 1, 2,
633, 8, 32, 4096, 1, 0,
634, 8, 32, 4096, 1, 1,
635, 8, 32, 4096, 1, 2,
636, 16, 16, 4096, 1, 0,
637, 16, 16, 4096, 1, 1,
638, 16, 16, 4096, 1, 2,
639, 32, 8, 4096, 1, 0,
640, 32, 8, 4096, 1, 1,
641, 32, 8, 4096, 1, 2,
642, 64, 4, 4096, 1, 0,
643, 64, 4, 4096, 1, 1,
644, 64, 4, 4096, 1, 2,
645, 4, 128, 1, 2048, 0,
646, 4, 128, 1, 2048, 1,
647, 4, 128, 1, 2048, 2,
648, 8, 64, 1, 2048, 0,
649, 8, 64, 1, 2048, 1,
650, 8, 64, 1, 2048, 2,
651, 16, 32, 1, 2048, 0,
652, 16, 32, 1, 2048, 1,
653, 16, 32, 1, 2048, 2,
654, 32, 16, 1, 2048, 0,
655, 32, 16, 1, 2048, 1,
656, 32, 16, 1, 2048, 2,
657, 64, 8, 1, 2048, 0,
658, 64, 8, 1, 2048, 1,
659, 64, 8, 1, 2048, 2,
660, 128, 4, 1, 2048, 0,
661, 128, 4, 1, 2048, 1,
662, 128, 4, 1, 2048, 2,
663, 4, 128, 2, 1024, 0,
664, 4, 128, 2, 1024, 1,
665, 4, 128, 2, 1024, 2,
666, 8, 64, 2, 1024, 0,
667, 8, 64, 2, 1024, 1,
668, 8, 64, 2, 1024, 2,
669, 16, 32, 2, 1024, 0,
670, 16, 32, 2, 1024, 1,
671, 16, 32, 2, 1024, 2,
672, 32, 16, 2, 1024, 0,
673, 32, 16, 2, 1024, 1,
674, 32, 16, 2, 1024, 2,
675, 64, 8, 2, 1024, 0,
676, 64, 8, 2, 1024, 1,
677, 64, 8, 2, 1024, 2,
678, 128, 4, 2, 1024, 0,
679, 128, 4, 2, 1024, 1,
680, 128, 4, 2, 1024, 2,
681, 4, 128, 4, 512, 0,
682, 4, 128, 4, 512, 1,
683, 4, 128, 4, 512, 2,
684, 8, 64, 4, 512, 0,
685, 8, 64, 4, 512, 1,
686, 8, 64, 4, 512, 2,
687, 16, 32, 4, 512, 0,
688, 16, 32, 4, 512, 1,
689, 16, 32, 4, 512, 2,
690, 32, 16, 4, 512, 0,
691, 32, 16, 4, 512, 1,
692, 32, 16, 4, 512, 2,
693, 64, 8, 4, 512, 0,
694, 64, 8, 4, 512, 1,
695, 64, 8, 4, 512, 2,
696, 128, 4, 4, 512, 0,
697, 128, 4, 4, 512, 1,
698, 128, 4, 4, 512, 2,
699, 4, 128, 8, 256, 0,
700, 4, 128, 8, 256, 1,
701, 4, 128, 8, 256, 2,
702, 8, 64, 8, 256, 0,
703, 8, 64, 8, 256, 1,
704, 8, 64, 8, 256, 2,
705, 16, 32, 8, 256, 0,
706, 16, 32, 8, 256, 1,
707, 16, 32, 8, 256, 2,
708, 32, 16, 8, 256, 0,
709, 32, 16, 8, 256, 1,
710, 32, 16, 8, 256, 2,
711, 64, 8, 8, 256, 0,
712, 64, 8, 8, 256, 1,
713, 64, 8, 8, 256, 2,
714, 128, 4, 8, 256, 0,
715, 128, 4, 8, 256, 1,
716, 128, 4, 8, 256, 2,
717, 4, 128, 16, 128, 0,
718, 4, 128, 16, 128, 1,
719, 4, 128, 16, 128, 2,
720, 8, 64, 16, 128, 0,
721, 8, 64, 16, 128, 1,
722, 8, 64, 16, 128, 2,
723, 16, 32, 16, 128, 0,
724, 16, 32, 16, 128, 1,
725, 16, 32, 16, 128, 2,
726, 32, 16, 16, 128, 0,
727, 32, 16, 16, 128, 1,
728, 32, 16, 16, 128, 2,
729, 64, 8, 16, 128, 0,
730, 64, 8, 16, 128, 1,
731, 64, 8, 16, 128, 2,
732, 128, 4, 16, 128, 0,
733, 128, 4, 16, 128, 1,
734, 128, 4, 16, 128, 2,
735, 4, 128, 32, 64, 0,
736, 4, 128, 32, 64, 1,
737, 4, 128, 32, 64, 2,
738, 8, 64, 32, 64, 0,
739, 8, 64, 32, 64, 1,
740, 8, 64, 32, 64, 2,
741, 16, 32, 32, 64, 0,
742, 16, 32, 32, 64, 1,
743, 16, 32, 32, 64, 2,
744, 32, 16, 32, 64, 0,
745, 32, 16, 32, 64, 1,
746, 32, 16, 32, 64, 2,
747, 64, 8, 32, 64, 0,
748, 64, 8, 32, 64, 1,
749, 64, 8, 32, 64, 2,
