CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
219, 8, 16, 4, 64, 0,
220, 8, 16, 4, 64, 1,
221, 8, 16, 4, 64, 2,
222, 16, 8, 4, 64, 0,
223, 16, 8, 4, 64, 1,
224, 16, 8, 4, 64, 2,
225, 32, 4, 4, 64, 0,
226, 32, 4, 4, 64, 1,
227, 32, 4, 4, 64, 2,
228, 4, 32, 8, 32, 0,
229, 4, 32, 8, 32, 1,
230, 4, 32, 8, 32, 2,
231, 8, 16, 8, 32, 0,
232, 8, 16, 8, 32, 1,
233, 8, 16, 8, 32, 2,
234, 16, 8, 8, 32, 0,
235, 16, 8, 8, 32, 1,
236, 16, 8, 8, 32, 2,
237, 32, 4, 8, 32, 0,
238, 32, 4, 8, 32, 1,
239, 32, 4, 8, 32, 2,
240, 4, 32, 16, 16, 0,
241, 4, 32, 16, 16, 1,
242, 4, 32, 16, 16, 2,
243, 8, 16, 16, 16, 0,
244, 8, 16, 16, 16, 1,
245, 8, 16, 16, 16, 2,
246, 16, 8, 16, 16, 0,
247, 16, 8, 16, 16, 1,
248, 16, 8, 16, 16, 2,
249, 32, 4, 16, 16, 0,
250, 32, 4, 16, 16, 1,
251, 32, 4, 16, 16, 2,
252, 4, 32, 32, 8, 0,
253, 4, 32, 32, 8, 1,
254, 4, 32, 32, 8, 2,
255, 8, 16, 32, 8, 0,
256, 8, 16, 32, 8, 1,
257, 8, 16, 32, 8, 2,
258, 16, 8, 32, 8, 0,
259, 16, 8, 32, 8, 1,
260, 16, 8, 32, 8, 2,
261, 32, 4, 32, 8, 0,
262, 32, 4, 32, 8, 1,
263, 32, 4, 32, 8, 2,
264, 4, 32, 64, 4, 0,
265, 4, 32, 64, 4, 1,
266, 4, 32, 64, 4, 2,
267, 8, 16, 64, 4, 0,
268, 8, 16, 64, 4, 1,
269, 8, 16, 64, 4, 2,
270, 16, 8, 64, 4, 0,
271, 16, 8, 64, 4, 1,
272, 16, 8, 64, 4, 2,
273, 32, 4, 64, 4, 0,
274, 32, 4, 64, 4, 1,
275, 32, 4, 64, 4, 2,
276, 4, 32, 128, 2, 0,
277, 4, 32, 128, 2, 1,
278, 4, 32, 128, 2, 2,
279, 8, 16, 128, 2, 0,
280, 8, 16, 128, 2, 1,
281, 8, 16, 128, 2, 2,
282, 16, 8, 128, 2, 0,
283, 16, 8, 128, 2, 1,
284, 16, 8, 128, 2, 2,
285, 32, 4, 128, 2, 0,
286, 32, 4, 128, 2, 1,
287, 32, 4, 128, 2, 2,
288, 4, 32, 256, 1, 0,
289, 4, 32, 256, 1, 1,
290, 4, 32, 256, 1, 2,
291, 8, 16, 256, 1, 0,
292, 8, 16, 256, 1, 1,
293, 8, 16, 256, 1, 2,
294, 16, 8, 256, 1, 0,
295, 16, 8, 256, 1, 1,
296, 16, 8, 256, 1, 2,
297, 32, 4, 256, 1, 0,
298, 32, 4, 256, 1, 1,
299, 32, 4, 256, 1, 2,
300, 4, 64, 1, 128, 0,
301, 4, 64, 1, 128, 1,
302, 4, 64, 1, 128, 2,
303, 8, 32, 1, 128, 0,
304, 8, 32, 1, 128, 1,
305, 8, 32, 1, 128, 2,
306, 16, 16, 1, 128, 0,
307, 16, 16, 1, 128, 1,
308, 16, 16, 1, 128, 2,
309, 32, 8, 1, 128, 0,
310, 32, 8, 1, 128, 1,
311, 32, 8, 1, 128, 2,
312, 64, 4, 1, 128, 0,
313, 64, 4, 1, 128, 1,
314, 64, 4, 1, 128, 2,
315, 4, 64, 2, 64, 0,
316, 4, 64, 2, 64, 1,
317, 4, 64, 2, 64, 2,
318, 8, 32, 2, 64, 0,
319, 8, 32, 2, 64, 1,
320, 8, 32, 2, 64, 2,
321, 16, 16, 2, 64, 0,
322, 16, 16, 2, 64, 1,
323, 16, 16, 2, 64, 2,
324, 32, 8, 2, 64, 0,
325, 32, 8, 2, 64, 1,
326, 32, 8, 2, 64, 2,
327, 64, 4, 2, 64, 0,
328, 64, 4, 2, 64, 1,
329, 64, 4, 2, 64, 2,
330, 4, 64, 4, 32, 0,
331, 4, 64, 4, 32, 1,
332, 4, 64, 4, 32, 2,
333, 8, 32, 4, 32, 0,
334, 8, 32, 4, 32, 1,
335, 8, 32, 4, 32, 2,
336, 16, 16, 4, 32, 0,
337, 16, 16, 4, 32, 1,
338, 16, 16, 4, 32, 2,
339, 32, 8, 4, 32, 0,
340, 32, 8, 4, 32, 1,
341, 32, 8, 4, 32, 2,
342, 64, 4, 4, 32, 0,
343, 64, 4, 4, 32, 1,
344, 64, 4, 4, 32, 2,
345, 4, 64, 8, 16, 0,
346, 4, 64, 8, 16, 1,
347, 4, 64, 8, 16, 2,
348, 8, 32, 8, 16, 0,
349, 8, 32, 8, 16, 1,
350, 8, 32, 8, 16, 2,
351, 16, 16, 8, 16, 0,
352, 16, 16, 8, 16, 1,
353, 16, 16, 8, 16, 2,
354, 32, 8, 8, 16, 0,
355, 32, 8, 8, 16, 1,
356, 32, 8, 8, 16, 2,
357, 64, 4, 8, 16, 0,
358, 64, 4, 8, 16, 1,
359, 64, 4, 8, 16, 2,
360, 4, 64, 16, 8, 0,
361, 4, 64, 16, 8, 1,
362, 4, 64, 16, 8, 2,
363, 8, 32, 16, 8, 0,
364, 8, 32, 16, 8, 1,
365, 8, 32, 16, 8, 2,
366, 16, 16, 16, 8, 0,
367, 16, 16, 16, 8, 1,
368, 16, 16, 16, 8, 2,
369, 32, 8, 16, 8, 0,
370, 32, 8, 16, 8, 1,
371, 32, 8, 16, 8, 2,
372, 64, 4, 16, 8, 0,
373, 64, 4, 16, 8, 1,
374, 64, 4, 16, 8, 2,
375, 4, 64, 32, 4, 0,
376, 4, 64, 32, 4, 1,
377, 4, 64, 32, 4, 2,
378, 8, 32, 32, 4, 0,
379, 8, 32, 32, 4, 1,
380, 8, 32, 32, 4, 2,
381, 16, 16, 32, 4, 0,
382, 16, 16, 32, 4, 1,
383, 16, 16, 32, 4, 2,
384, 32, 8, 32, 4, 0,
385, 32, 8, 32, 4, 1,
386, 32, 8, 32, 4, 2,
387, 64, 4, 32, 4, 0,
388, 64, 4, 32, 4, 1,
389, 64, 4, 32, 4, 2,
390, 4, 64, 64, 2, 0,
391, 4, 64, 64, 2, 1,
392, 4, 64, 64, 2, 2,
393, 8, 32, 64, 2, 0,
394, 8, 32, 64, 2, 1,
395, 8, 32, 64, 2, 2,
396, 16, 16, 64, 2, 0,
397, 16, 16, 64, 2, 1,
398, 16, 16, 64, 2, 2,
399, 32, 8, 64, 2, 0,
400, 32, 8, 64, 2, 1,
401, 32, 8, 64, 2, 2,
402, 64, 4, 64, 2, 0,
403, 64, 4, 64, 2, 1,
404, 64, 4, 64, 2, 2,
405, 4, 64, 128, 1, 0,
406, 4, 64, 128, 1, 1,
407, 4, 64, 128, 1, 2,
408, 8, 32, 128, 1, 0,
409, 8, 32, 128, 1, 1,
410, 8, 32, 128, 1, 2,
411, 16, 16, 128, 1, 0,
412, 16, 16, 128, 1, 1,
413, 16, 16, 128, 1, 2,
414, 32, 8, 128, 1, 0,
415, 32, 8, 128, 1, 1,
416, 32, 8, 128, 1, 2,
417, 64, 4, 128, 1, 0,
418, 64, 4, 128, 1, 1,
419, 64, 4, 128, 1, 2,
420, 4, 128, 1, 64, 0,
421, 4, 128, 1, 64, 1,
422, 4, 128, 1, 64, 2,
423, 8, 64, 1, 64, 0,
424, 8, 64, 1, 64, 1,
425, 8, 64, 1, 64, 2,
426, 16, 32, 1, 64, 0,
427, 16, 32, 1, 64, 1,
428, 16, 32, 1, 64, 2,
429, 32, 16, 1, 64, 0,
430, 32, 16, 1, 64, 1,
431, 32, 16, 1, 64, 2,
432, 64, 8, 1, 64, 0,
433, 64, 8, 1, 64, 1,
434, 64, 8, 1, 64, 2,
435, 128, 4, 1, 64, 0,
436, 128, 4, 1, 64, 1,
437, 128, 4, 1, 64, 2,
438, 4, 128, 2, 32, 0,
439, 4, 128, 2, 32, 1,
440, 4, 128, 2, 32, 2,
441, 8, 64, 2, 32, 0,
442, 8, 64, 2, 32, 1,
443, 8, 64, 2, 32, 2,
444, 16, 32, 2, 32, 0,
445, 16, 32, 2, 32, 1,
446, 16, 32, 2, 32, 2,
447, 32, 16, 2, 32, 0,
448, 32, 16, 2, 32, 1,
449, 32, 16, 2, 32, 2,
450, 64, 8, 2, 32, 0,
451, 64, 8, 2, 32, 1,
452, 64, 8, 2, 32, 2,
453, 128, 4, 2, 32, 0,
454, 128, 4, 2, 32, 1,
455, 128, 4, 2, 32, 2,
456, 4, 128, 4, 16, 0,
457, 4, 128, 4, 16, 1,
458, 4, 128, 4, 16, 2,
459, 8, 64, 4, 16, 0,
460, 8, 64, 4, 16, 1,
461, 8, 64, 4, 16, 2,
462, 16, 32, 4, 16, 0,
463, 16, 32, 4, 16, 1,
464, 16, 32, 4, 16, 2,
465, 32, 16, 4, 16, 0,
466, 32, 16, 4, 16, 1,
467, 32, 16, 4, 16, 2,
468, 64, 8, 4, 16, 0,
469, 64, 8, 4, 16, 1,
470, 64, 8, 4, 16, 2,
471, 128, 4, 4, 16, 0,
472, 128, 4, 4, 16, 1,
473, 128, 4, 4, 16, 2,
474, 4, 128, 8, 8, 0,
475, 4, 128, 8, 8, 1,
476, 4, 128, 8, 8, 2,
477, 8, 64, 8, 8, 0,
478, 8, 64, 8, 8, 1,
479, 8, 64, 8, 8, 2,
480, 16, 32, 8, 8, 0,
481, 16, 32, 8, 8, 1,
482, 16, 32, 8, 8, 2,
483, 32, 16, 8, 8, 0,
484, 32, 16, 8, 8, 1,
485, 32, 16, 8, 8, 2,
486, 64, 8, 8, 8, 0,
487, 64, 8, 8, 8, 1,
488, 64, 8, 8, 8, 2,
489, 128, 4, 8, 8, 0,
490, 128, 4, 8, 8, 1,
491, 128, 4, 8, 8, 2,
492, 4, 128, 16, 4, 0,
493, 4, 128, 16, 4, 1,
494, 4, 128, 16, 4, 2,
495, 8, 64, 16, 4, 0,
496, 8, 64, 16, 4, 1,
497, 8, 64, 16, 4, 2,
498, 16, 32, 16, 4, 0,
499, 16, 32, 16, 4, 1,
500, 16, 32, 16, 4, 2,
501, 32, 16, 16, 4, 0,
502, 32, 16, 16, 4, 1,
503, 32, 16, 16, 4, 2,
504, 64, 8, 16, 4, 0,
505, 64, 8, 16, 4, 1,
506, 64, 8, 16, 4, 2,
507, 128, 4, 16, 4, 0,
508, 128, 4, 16, 4, 1,
509, 128, 4, 16, 4, 2,
510, 4, 128, 32, 2, 0,
511, 4, 128, 32, 2, 1,
512, 4, 128, 32, 2, 2,
513, 8, 64, 32, 2, 0,
514, 8, 64, 32, 2, 1,
515, 8, 64, 32, 2, 2,
516, 16, 32, 32, 2, 0,
517, 16, 32, 32, 2, 1,
518, 16, 32, 32, 2, 2,
519, 32, 16, 32, 2, 0,
520, 32, 16, 32, 2, 1,
521, 32, 16, 32, 2, 2,
522, 64, 8, 32, 2, 0,
523, 64, 8, 32, 2, 1,
524, 64, 8, 32, 2, 2,
525, 128, 4, 32, 2, 0,
526, 128, 4, 32, 2, 1,
527, 128, 4, 32, 2, 2,
528, 4, 128, 64, 1, 0,
529, 4, 128, 64, 1, 1,
530, 4, 128, 64, 1, 2,
531, 8, 64, 64, 1, 0,
532, 8, 64, 64, 1, 1,
533, 8, 64, 64, 1, 2,
534, 16, 32, 64, 1, 0,
535, 16, 32, 64, 1, 1,
536, 16, 32, 64, 1, 2,
537, 32, 16, 64, 1, 0,
538, 32, 16, 64, 1, 1,
539, 32, 16, 64, 1, 2,
540, 64, 8, 64, 1, 0,
541, 64, 8, 64, 1, 1,
542, 64, 8, 64, 1, 2,
543, 128, 4, 64, 1, 0,
544, 128, 4, 64, 1, 1,
545, 128, 4, 64, 1, 2,
546, 4, 256, 1, 32, 0,
547, 4, 256, 1, 32, 1,
548, 4, 256, 1, 32, 2,
549, 8, 128, 1, 32, 0,
550, 8, 128, 1, 32, 1,
551, 8, 128, 1, 32, 2,
552, 16, 64, 1, 32, 0,
553, 16, 64, 1, 32, 1,
554, 16, 64, 1, 32, 2,
555, 32, 32, 1, 32, 0,
556, 32, 32, 1, 32, 1,
557, 32, 32, 1, 32, 2,
558, 64, 16, 1, 32, 0,
559, 64, 16, 1, 32, 1,
560, 64, 16, 1, 32, 2,
561, 128, 8, 1, 32, 0,
562, 128, 8, 1, 32, 1,
563, 128, 8, 1, 32, 2,
564, 256, 4, 1, 32, 0,
565, 256, 4, 1, 32, 1,
566, 256, 4, 1, 32, 2,
567, 4, 256, 2, 16, 0,
568, 4, 256, 2, 16, 1,
569, 4, 256, 2, 16, 2,
570, 8, 128, 2, 16, 0,
571, 8, 128, 2, 16, 1,
572, 8, 128, 2, 16, 2,
573, 16, 64, 2, 16, 0,
574, 16, 64, 2, 16, 1,
575, 16, 64, 2, 16, 2,
576, 32, 32, 2, 16, 0,
577, 32, 32, 2, 16, 1,
578, 32, 32, 2, 16, 2,
579, 64, 16, 2, 16, 0,
580, 64, 16, 2, 16, 1,
581, 64, 16, 2, 16, 2,
582, 128, 8, 2, 16, 0,
583, 128, 8, 2, 16, 1,
584, 128, 8, 2, 16, 2,
585, 256, 4, 2, 16, 0,
586, 256, 4, 2, 16, 1,
587, 256, 4, 2, 16, 2,
588, 4, 256, 4, 8, 0,
589, 4, 256, 4, 8, 1,
590, 4, 256, 4, 8, 2,
591, 8, 128, 4, 8, 0,
592, 8, 128, 4, 8, 1,
593, 8, 128, 4, 8, 2,
594, 16, 64, 4, 8, 0,
595, 16, 64, 4, 8, 1,
596, 16, 64, 4, 8, 2,
597, 32, 32, 4, 8, 0,
598, 32, 32, 4, 8, 1,
599, 32, 32, 4, 8, 2,
600, 64, 16, 4, 8, 0,
601, 64, 16, 4, 8, 1,
602, 64, 16, 4, 8, 2,
603, 128, 8, 4, 8, 0,
604, 128, 8, 4, 8, 1,
605, 128, 8, 4, 8, 2,
606, 256, 4, 4, 8, 0,
607, 256, 4, 4, 8, 1,
608, 256, 4, 4, 8, 2,
609, 4, 256, 8, 4, 0,
610, 4, 256, 8, 4, 1,
611, 4, 256, 8, 4, 2,
612, 8, 128, 8, 4, 0,
613, 8, 128, 8, 4, 1,
614, 8, 128, 8, 4, 2,
615, 16, 64, 8, 4, 0,
616, 16, 64, 8, 4, 1,
617, 16, 64, 8, 4, 2,
618, 32, 32, 8, 4, 0,
619, 32, 32, 8, 4, 1,
620, 32, 32, 8, 4, 2,
621, 64, 16, 8, 4, 0,
622, 64, 16, 8, 4, 1,
623, 64, 16, 8, 4, 2,
624, 128, 8, 8, 4, 0,
625, 128, 8, 8, 4, 1,
626, 128, 8, 8, 4, 2,
627, 256, 4, 8, 4, 0,
628, 256, 4, 8, 4, 1,
629, 256, 4, 8, 4, 2,
630, 4, 256, 16, 2, 0,
631, 4, 256, 16, 2, 1,
632, 4, 256, 16, 2, 2,
633, 8, 128, 16, 2, 0,
634, 8, 128, 16, 2, 1,
635, 8, 128, 16, 2, 2,
636, 16, 64, 16, 2, 0,
637, 16, 64, 16, 2, 1,
638, 16, 64, 16, 2, 2,
639, 32, 32, 16, 2, 0,
640, 32, 32, 16, 2, 1,
641, 32, 32, 16, 2, 2,
642, 64, 16, 16, 2, 0,
643, 64, 16, 16, 2, 1,
644, 64, 16, 16, 2, 2,
645, 128, 8, 16, 2, 0,
646, 128, 8, 16, 2, 1,
647, 128, 8, 16, 2, 2,
648, 256, 4, 16, 2, 0,
649, 256, 4, 16, 2, 1,
650, 256, 4, 16, 2, 2,
651, 4, 256, 32, 1, 0,
652, 4, 256, 32, 1, 1,
653, 4, 256, 32, 1, 2,
654, 8, 128, 32, 1, 0,
655, 8, 128, 32, 1, 1,
656, 8, 128, 32, 1, 2,
657, 16, 64, 32, 1, 0,
658, 16, 64, 32, 1, 1,
659, 16, 64, 32, 1, 2,
660, 32, 32, 32, 1, 0,
661, 32, 32, 32, 1, 1,
662, 32, 32, 32, 1, 2,
663, 64, 16, 32, 1, 0,
664, 64, 16, 32, 1, 1,
665, 64, 16, 32, 1, 2,
666, 128, 8, 32, 1, 0,
667, 128, 8, 32, 1, 1,
668, 128, 8, 32, 1, 2,
669, 256, 4, 32, 1, 0,
670, 256, 4, 32, 1, 1,
671, 256, 4, 32, 1, 2,
672, 4, 512, 1, 16, 0,
673, 4, 512, 1, 16, 1,
674, 4, 512, 1, 16, 2,
675, 8, 256, 1, 16, 0,
676, 8, 256, 1, 16, 1,
677, 8, 256, 1, 16, 2,
678, 16, 128, 1, 16, 0,
679, 16, 128, 1, 16, 1,
680, 16, 128, 1, 16, 2,
681, 32, 64, 1, 16, 0,
682, 32, 64, 1, 16, 1,
683, 32, 64, 1, 16, 2,
684, 64, 32, 1, 16, 0,
685, 64, 32, 1, 16, 1,
686, 64, 32, 1, 16, 2,
687, 128, 16, 1, 16, 0,
688, 128, 16, 1, 16, 1,
689, 128, 16, 1, 16, 2,
690, 256, 8, 1, 16, 0,
691, 256, 8, 1, 16, 1,
692, 256, 8, 1, 16, 2,
693, 512, 4, 1, 16, 0,
694, 512, 4, 1, 16, 1,
695, 512, 4, 1, 16, 2,
696, 4, 512, 2, 8, 0,
697, 4, 512, 2, 8, 1,
698, 4, 512, 2, 8, 2,
699, 8, 256, 2, 8, 0,
700, 8, 256, 2, 8, 1,
701, 8, 256, 2, 8, 2,
702, 16, 128, 2, 8, 0,
703, 16, 128, 2, 8, 1,
704, 16, 128, 2, 8, 2,
705, 32, 64, 2, 8, 0,
706, 32, 64, 2, 8, 1,
707, 32, 64, 2, 8, 2,
708, 64, 32, 2, 8, 0,
709, 64, 32, 2, 8, 1,
710, 64, 32, 2, 8, 2,
711, 128, 16, 2, 8, 0,
712, 128, 16, 2, 8, 1,
713, 128, 16, 2, 8, 2,
714, 256, 8, 2, 8, 0,
715, 256, 8, 2, 8, 1,
716, 256, 8, 2, 8, 2,
717, 512, 4, 2, 8, 0,
718, 512, 4, 2, 8, 1,
719, 512, 4, 2, 8, 2,
720, 4, 512, 4, 4, 0,
721, 4, 512, 4, 4, 1,
722, 4, 512, 4, 4, 2,
723, 8, 256, 4, 4, 0,
724, 8, 256, 4, 4, 1,
725, 8, 256, 4, 4, 2,
726, 16, 128, 4, 4, 0,
727, 16, 128, 4, 4, 1,
728, 16, 128, 4, 4, 2,
729, 32, 64, 4, 4, 0,
730, 32, 64, 4, 4, 1,
731, 32, 64, 4, 4, 2,
732, 64, 32, 4, 4, 0,
733, 64, 32, 4, 4, 1,
734, 64, 32, 4, 4, 2,
735, 128, 16, 4, 4, 0,
736, 128, 16, 4, 4, 1,
737, 128, 16, 4, 4, 2,
738, 256, 8, 4, 4, 0,
739, 256, 8, 4, 4, 1,
740, 256, 8, 4, 4, 2,
741, 512, 4, 4, 4, 0,
742, 512, 4, 4, 4, 1,
743, 512, 4, 4, 4, 2,
744, 4, 512, 8, 2, 0,
745, 4, 512, 8, 2, 1,
746, 4, 512, 8, 2, 2,
747, 8, 256, 8, 2, 0,
748, 8, 256, 8, 2, 1,
749, 8, 256, 8, 2, 2,
750, 16, 128, 8, 2, 0,
751, 16, 128, 8, 2, 1,
752, 16, 128, 8, 2, 2,
753, 32, 64, 8, 2, 0,
754, 32, 64, 8, 2, 1,
755, 32, 64, 8, 2, 2,
756, 64, 32, 8, 2, 0,
757, 64, 32, 8, 2, 1,
758, 64, 32, 8, 2, 2,
759, 128, 16, 8, 2, 0,
760, 128, 16, 8, 2, 1,
761, 128, 16, 8, 2, 2,
762, 256, 8, 8, 2, 0,
763, 256, 8, 8, 2, 1,
764, 256, 8, 8, 2, 2,
765, 512, 4, 8, 2, 0,
766, 512, 4, 8, 2, 1,
767, 512, 4, 8, 2, 2,
768, 4, 512, 16, 1, 0,
769, 4, 512, 16, 1, 1,
770, 4, 512, 16, 1, 2,
771, 8, 256, 16, 1, 0,
