CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
643, 16, 128, 4, 2, 1,
644, 16, 128, 4, 2, 2,
645, 32, 64, 4, 2, 0,
646, 32, 64, 4, 2, 1,
647, 32, 64, 4, 2, 2,
648, 64, 32, 4, 2, 0,
649, 64, 32, 4, 2, 1,
650, 64, 32, 4, 2, 2,
651, 128, 16, 4, 2, 0,
652, 128, 16, 4, 2, 1,
653, 128, 16, 4, 2, 2,
654, 256, 8, 4, 2, 0,
655, 256, 8, 4, 2, 1,
656, 256, 8, 4, 2, 2,
657, 512, 4, 4, 2, 0,
658, 512, 4, 4, 2, 1,
659, 512, 4, 4, 2, 2,
660, 4, 512, 8, 1, 0,
661, 4, 512, 8, 1, 1,
662, 4, 512, 8, 1, 2,
663, 8, 256, 8, 1, 0,
664, 8, 256, 8, 1, 1,
665, 8, 256, 8, 1, 2,
666, 16, 128, 8, 1, 0,
667, 16, 128, 8, 1, 1,
668, 16, 128, 8, 1, 2,
669, 32, 64, 8, 1, 0,
670, 32, 64, 8, 1, 1,
671, 32, 64, 8, 1, 2,
672, 64, 32, 8, 1, 0,
673, 64, 32, 8, 1, 1,
674, 64, 32, 8, 1, 2,
675, 128, 16, 8, 1, 0,
676, 128, 16, 8, 1, 1,
677, 128, 16, 8, 1, 2,
678, 256, 8, 8, 1, 0,
679, 256, 8, 8, 1, 1,
680, 256, 8, 8, 1, 2,
681, 512, 4, 8, 1, 0,
682, 512, 4, 8, 1, 1,
683, 512, 4, 8, 1, 2,
684, 4, 1024, 1, 4, 0,
685, 4, 1024, 1, 4, 1,
686, 4, 1024, 1, 4, 2,
687, 8, 512, 1, 4, 0,
688, 8, 512, 1, 4, 1,
689, 8, 512, 1, 4, 2,
690, 16, 256, 1, 4, 0,
691, 16, 256, 1, 4, 1,
692, 16, 256, 1, 4, 2,
693, 32, 128, 1, 4, 0,
694, 32, 128, 1, 4, 1,
695, 32, 128, 1, 4, 2,
696, 64, 64, 1, 4, 0,
697, 64, 64, 1, 4, 1,
698, 64, 64, 1, 4, 2,
699, 128, 32, 1, 4, 0,
700, 128, 32, 1, 4, 1,
701, 128, 32, 1, 4, 2,
702, 256, 16, 1, 4, 0,
703, 256, 16, 1, 4, 1,
704, 256, 16, 1, 4, 2,
705, 512, 8, 1, 4, 0,
706, 512, 8, 1, 4, 1,
707, 512, 8, 1, 4, 2,
708, 1024, 4, 1, 4, 0,
709, 1024, 4, 1, 4, 1,
710, 1024, 4, 1, 4, 2,
711, 4, 1024, 2, 2, 0,
712, 4, 1024, 2, 2, 1,
713, 4, 1024, 2, 2, 2,
714, 8, 512, 2, 2, 0,
715, 8, 512, 2, 2, 1,
716, 8, 512, 2, 2, 2,
717, 16, 256, 2, 2, 0,
718, 16, 256, 2, 2, 1,
719, 16, 256, 2, 2, 2,
720, 32, 128, 2, 2, 0,
721, 32, 128, 2, 2, 1,
722, 32, 128, 2, 2, 2,
723, 64, 64, 2, 2, 0,
724, 64, 64, 2, 2, 1,
725, 64, 64, 2, 2, 2,
726, 128, 32, 2, 2, 0,
727, 128, 32, 2, 2, 1,
728, 128, 32, 2, 2, 2,
729, 256, 16, 2, 2, 0,
730, 256, 16, 2, 2, 1,
731, 256, 16, 2, 2, 2,
732, 512, 8, 2, 2, 0,
733, 512, 8, 2, 2, 1,
734, 512, 8, 2, 2, 2,
735, 1024, 4, 2, 2, 0,
736, 1024, 4, 2, 2, 1,
737, 1024, 4, 2, 2, 2,
738, 4, 1024, 4, 1, 0,
739, 4, 1024, 4, 1, 1,
740, 4, 1024, 4, 1, 2,
741, 8, 512, 4, 1, 0,
742, 8, 512, 4, 1, 1,
743, 8, 512, 4, 1, 2,
744, 16, 256, 4, 1, 0,
745, 16, 256, 4, 1, 1,
746, 16, 256, 4, 1, 2,
747, 32, 128, 4, 1, 0,
748, 32, 128, 4, 1, 1,
749, 32, 128, 4, 1, 2,
750, 64, 64, 4, 1, 0,
751, 64, 64, 4, 1, 1,
752, 64, 64, 4, 1, 2,
753, 128, 32, 4, 1, 0,
754, 128, 32, 4, 1, 1,
755, 128, 32, 4, 1, 2,
756, 256, 16, 4, 1, 0,
757, 256, 16, 4, 1, 1,
758, 256, 16, 4, 1, 2,
759, 512, 8, 4, 1, 0,
760, 512, 8, 4, 1, 1,
761, 512, 8, 4, 1, 2,
762, 1024, 4, 4, 1, 0,
763, 1024, 4, 4, 1, 1,
764, 1024, 4, 4, 1, 2,
765, 4, 2048, 1, 2, 0,
